Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
1303;DISPONIBLE;03 - 08 - 34 - 42 - 43 - 66 - 67 - 73 - 78 - 82;05 - 06 - 17 - 21 - 31 - 33 - 40 - 43 - 54 - 80;;;;
1304;DISPONIBLE;02 - 14 - 16 - 37 - 40 - 44 - 47 - 52 - 81 - 86;06 - 19 - 20 - 33 - 34 - 39 - 68 - 72 - 74 - 75;;;;
1305;DISPONIBLE;09 - 17 - 37 - 51 - 54 - 64 - 76 - 78 - 79 - 81;02 - 08 - 18 - 25 - 36 - 45 - 59 - 67 - 84 - 88;;;;
1306;DISPONIBLE;07 - 13 - 19 - 20 - 26 - 27 - 40 - 64 - 78 - 87;07 - 10 - 16 - 77 - 78 - 81 - 82 - 83 - 87 - 88;;;;
1307;DISPONIBLE;12 - 15 - 16 - 20 - 22 - 31 - 53 - 72 - 80 - 83;14 - 22 - 32 - 37 - 41 - 44 - 46 - 51 - 61 - 85;;;;
1308;DISPONIBLE;05 - 27 - 47 - 49 - 53 - 54 - 55 - 80 - 84 - 88;13 - 17 - 18 - 33 - 46 - 54 - 61 - 62 - 64 - 84;;;;
1309;DISPONIBLE;09 - 28 - 30 - 34 - 41 - 54 - 58 - 61 - 69 - 72;02 - 03 - 11 - 12 - 32 - 39 - 46 - 63 - 82 - 84;;;;
1310;DISPONIBLE;02 - 14 - 24 - 47 - 52 - 61 - 67 - 81 - 82 - 85;24 - 25 - 37 - 39 - 43 - 56 - 61 - 80 - 81 - 82;;;;
1311;DISPONIBLE;01 - 32 - 44 - 47 - 61 - 62 - 64 - 72 - 82 - 89;04 - 08 - 25 - 26 - 57 - 62 - 65 - 69 - 72 - 88;;;;
1312;DISPONIBLE;03 - 04 - 12 - 33 - 34 - 40 - 48 - 59 - 73 - 86;02 - 06 - 09 - 18 - 31 - 32 - 51 - 81 - 84 - 86;;;;
1313;DISPONIBLE;07 - 28 - 31 - 32 - 35 - 40 - 52 - 77 - 78 - 89;05 - 30 - 34 - 37 - 39 - 54 - 65 - 78 - 87 - 89;;;;
1314;DISPONIBLE;05 - 07 - 13 - 24 - 41 - 45 - 47 - 50 - 65 - 78;15 - 18 - 24 - 37 - 51 - 65 - 68 - 70 - 72 - 79;;;;
1315;DISPONIBLE;20 - 21 - 41 - 47 - 59 - 74 - 75 - 78 - 79 - 87;09 - 12 - 28 - 35 - 48 - 49 - 53 - 58 - 69 - 74;;;;
1316;DISPONIBLE;04 - 19 - 20 - 25 - 26 - 37 - 44 - 64 - 89 - 90;06 - 14 - 17 - 21 - 34 - 35 - 43 - 67 - 74 - 78;;;;
1317;DISPONIBLE;26 - 30 - 40 - 42 - 52 - 65 - 75 - 78 - 79 - 81;13 - 19 - 24 - 31 - 36 - 37 - 71 - 74 - 89 - 90;;;;
1318;DISPONIBLE;02 - 07 - 13 - 31 - 42 - 59 - 79 - 82 - 84 - 85;07 - 20 - 30 - 34 - 39 - 40 - 52 - 54 - 72 - 77;;;;
1319;DISPONIBLE;05 - 20 - 21 - 46 - 55 - 58 - 59 - 78 - 85 - 86;10 - 12 - 31 - 34 - 42 - 43 - 48 - 54 - 60 - 85;;;;
1320;DISPONIBLE;03 - 05 - 19 - 21 - 53 - 56 - 70 - 72 - 79 - 81;03 - 12 - 17 - 21 - 23 - 26 - 37 - 39 - 45 - 72;;;;
1321;DISPONIBLE;23 - 25 - 40 - 47 - 61 - 62 - 75 - 78 - 85 - 86;02 - 07 - 20 - 41 - 42 - 43 - 50 - 57 - 82 - 88;;;;
1322;DISPONIBLE;18 - 23 - 35 - 38 - 40 - 46 - 58 - 67 - 71 - 75;09 - 13 - 26 - 32 - 38 - 42 - 57 - 65 - 70 - 72;;;;
1323;DISPONIBLE;12 - 13 - 15 - 33 - 56 - 62 - 67 - 81 - 82 - 90;07 - 11 - 19 - 29 - 48 - 61 - 70 - 71 - 72 - 90;;;;
1324;DISPONIBLE;10 - 18 - 21 - 23 - 31 - 46 - 56 - 61 - 64 - 67;12 - 39 - 44 - 48 - 56 - 64 - 65 - 70 - 72 - 90;;;;
1325;DISPONIBLE;04 - 10 - 16 - 39 - 47 - 52 - 55 - 57 - 61 - 67;01 - 03 - 14 - 16 - 22 - 25 - 58 - 67 - 68 - 85;;;;
1326;DISPONIBLE;04 - 10 - 14 - 31 - 35 - 39 - 42 - 58 - 74 - 89;15 - 29 - 30 - 40 - 45 - 47 - 72 - 73 - 75 - 76;;;;
1327;DISPONIBLE;12 - 25 - 40 - 42 - 52 - 60 - 67 - 75 - 76 - 84;03 - 19 - 28 - 31 - 39 - 49 - 61 - 70 - 84 - 90;;;;
1328;DISPONIBLE;03 - 11 - 39 - 44 - 56 - 57 - 62 - 66 - 73 - 83;06 - 08 - 35 - 37 - 42 - 43 - 50 - 52 - 61 - 62;;;;
1329;DISPONIBLE;04 - 06 - 07 - 14 - 31 - 45 - 61 - 67 - 76 - 89;05 - 09 - 49 - 51 - 67 - 81 - 83 - 87 - 89 - 90;;;;
1330;DISPONIBLE;08 - 16 - 24 - 27 - 37 - 48 - 58 - 69 - 73 - 81;14 - 26 - 43 - 46 - 48 - 55 - 70 - 82 - 85 - 89;;;;
1331;DISPONIBLE;17 - 18 - 21 - 43 - 50 - 54 - 55 - 68 - 86 - 90;01 - 13 - 30 - 52 - 54 - 56 - 61 - 67 - 87 - 90;;;;
1332;DISPONIBLE;14 - 21 - 22 - 33 - 40 - 45 - 48 - 73 - 78 - 80;07 - 17 - 35 - 42 - 46 - 52 - 62 - 76 - 83 - 89;;;;
1333;DISPONIBLE;02 - 22 - 30 - 36 - 38 - 40 - 48 - 65 - 69 - 88;03 - 13 - 14 - 32 - 41 - 43 - 67 - 69 - 79 - 86;;;;
1334;DISPONIBLE;04 - 08 - 11 - 19 - 27 - 38 - 51 - 55 - 64 - 66;03 - 10 - 13 - 37 - 39 - 41 - 44 - 50 - 72 - 83;;;;
1335;DISPONIBLE;05 - 14 - 18 - 19 - 26 - 36 - 65 - 67 - 72 - 89;03 - 07 - 14 - 25 - 29 - 38 - 55 - 65 - 69 - 89;;;;
1336;DISPONIBLE;04 - 10 - 16 - 28 - 29 - 40 - 45 - 61 - 68 - 85;22 - 26 - 41 - 50 - 62 - 67 - 68 - 74 - 82 - 87;;;;
1337;DISPONIBLE;02 - 14 - 26 - 32 - 39 - 41 - 48 - 56 - 66 - 89;03 - 05 - 31 - 37 - 45 - 48 - 53 - 63 - 74 - 76;;;;
1338;DISPONIBLE;03 - 06 - 18 - 20 - 25 - 29 - 37 - 47 - 60 - 72;01 - 03 - 14 - 15 - 20 - 22 - 31 - 44 - 72 - 80;;;;
1339;DISPONIBLE;01 - 03 - 30 - 34 - 64 - 66 - 68 - 77 - 88 - 90;17 - 25 - 34 - 48 - 52 - 57 - 58 - 62 - 76 - 80;;;;
1340;DISPONIBLE;19 - 21 - 36 - 45 - 48 - 62 - 63 - 78 - 86 - 89;02 - 08 - 19 - 30 - 35 - 40 - 71 - 72 - 86 - 90;;;;
1341;DISPONIBLE;01 - 06 - 27 - 35 - 39 - 50 - 55 - 56 - 75 - 77;18 - 26 - 40 - 50 - 51 - 57 - 71 - 78 - 84 - 85;;;;
1342;DISPONIBLE;05 - 10 - 27 - 39 - 55 - 67 - 74 - 76 - 78 - 80;02 - 03 - 05 - 22 - 25 - 43 - 45 - 62 - 85 - 88;;;;
1343;DISPONIBLE;05 - 06 - 12 - 29 - 30 - 52 - 54 - 59 - 81 - 82;08 - 11 - 25 - 52 - 62 - 68 - 69 - 75 - 76 - 84;;;;
1344;DISPONIBLE;04 - 07 - 08 - 10 - 11 - 13 - 29 - 39 - 62 - 67;02 - 14 - 17 - 25 - 35 - 41 - 50 - 58 - 67 - 84;;;;
1345;DISPONIBLE;08 - 16 - 28 - 38 - 54 - 72 - 78 - 82 - 84 - 85;05 - 08 - 15 - 25 - 27 - 36 - 49 - 70 - 84 - 87;;;;
1346;DISPONIBLE;02 - 23 - 35 - 41 - 43 - 50 - 61 - 66 - 71 - 87;12 - 21 - 25 - 31 - 35 - 37 - 41 - 57 - 64 - 81;;;;
1347;DISPONIBLE;07 - 10 - 21 - 33 - 42 - 47 - 66 - 72 - 83 - 84;03 - 26 - 27 - 30 - 41 - 57 - 76 - 79 - 80 - 90;;;;
1348;DISPONIBLE;18 - 19 - 39 - 40 - 45 - 46 - 49 - 53 - 58 - 84;03 - 16 - 24 - 33 - 38 - 39 - 44 - 50 - 62 - 74;;;;
1349;DISPONIBLE;02 - 07 - 28 - 52 - 53 - 61 - 67 - 73 - 84 - 89;03 - 09 - 12 - 19 - 33 - 41 - 52 - 67 - 74 - 79;;;;
1350;DISPONIBLE;07 - 09 - 16 - 18 - 21 - 24 - 27 - 61 - 62 - 64;07 - 15 - 25 - 28 - 40 - 46 - 52 - 69 - 73 - 79;;;;
1351;DISPONIBLE;10 - 13 - 26 - 28 - 42 - 50 - 56 - 70 - 76 - 83;03 - 09 - 29 - 34 - 39 - 62 - 63 - 70 - 82 - 89;;;;
1352;DISPONIBLE;06 - 24 - 26 - 33 - 43 - 45 - 58 - 59 - 77 - 86;06 - 07 - 10 - 13 - 32 - 45 - 52 - 67 - 81 - 89;;;;
1353;DISPONIBLE;04 - 08 - 09 - 24 - 27 - 38 - 44 - 54 - 80 - 82;01 - 25 - 29 - 30 - 31 - 36 - 40 - 44 - 63 - 88;;;;
1354;DISPONIBLE;14 - 17 - 40 - 44 - 47 - 49 - 63 - 68 - 81 - 84;08 - 09 - 10 - 24 - 29 - 34 - 46 - 58 - 59 - 65;;;;
1355;DISPONIBLE;05 - 23 - 27 - 30 - 36 - 58 - 79 - 80 - 89 - 90;07 - 11 - 13 - 17 - 20 - 28 - 48 - 74 - 77 - 89;;;;
1356;DISPONIBLE;04 - 05 - 12 - 45 - 46 - 55 - 57 - 62 - 63 - 89;05 - 08 - 13 - 28 - 49 - 55 - 62 - 65 - 68 - 72;;;;
1357;DISPONIBLE;01 - 19 - 25 - 32 - 51 - 53 - 76 - 77 - 79 - 81;02 - 05 - 07 - 09 - 19 - 28 - 43 - 62 - 84 - 85;;;;
1358;DISPONIBLE;09 - 16 - 27 - 34 - 38 - 43 - 59 - 65 - 81 - 88;12 - 16 - 18 - 30 - 33 - 59 - 61 - 78 - 79 - 88;;;;
1359;DISPONIBLE;37 - 38 - 39 - 50 - 56 - 65 - 71 - 74 - 80 - 86;02 - 09 - 13 - 18 - 24 - 55 - 67 - 74 - 87 - 90;;;;
1360;DISPONIBLE;08 - 18 - 19 - 36 - 39 - 46 - 49 - 57 - 59 - 60;03 - 10 - 15 - 28 - 30 - 34 - 51 - 63 - 77 - 84;;;;
1361;DISPONIBLE;03 - 15 - 30 - 47 - 50 - 53 - 60 - 61 - 66 - 82;05 - 11 - 18 - 21 - 29 - 42 - 45 - 61 - 72 - 82;;;;
1362;DISPONIBLE;04 - 06 - 10 - 17 - 23 - 30 - 49 - 55 - 68 - 90;05 - 06 - 25 - 27 - 30 - 38 - 40 - 44 - 60 - 75;;;;
1363;DISPONIBLE;21 - 22 - 31 - 58 - 60 - 63 - 71 - 75 - 80 - 89;01 - 18 - 25 - 32 - 34 - 36 - 42 - 69 - 71 - 84;;;;
1364;DISPONIBLE;05 - 21 - 22 - 34 - 43 - 49 - 60 - 64 - 66 - 76;02 - 04 - 08 - 10 - 16 - 21 - 22 - 54 - 78 - 83;;;;
1365;DISPONIBLE;03 - 07 - 09 - 10 - 14 - 37 - 40 - 56 - 59 - 70;01 - 03 - 04 - 27 - 51 - 52 - 67 - 76 - 83 - 84;;;;
1366;DISPONIBLE;06 - 12 - 20 - 27 - 38 - 50 - 53 - 55 - 64 - 88;06 - 07 - 26 - 51 - 54 - 59 - 61 - 71 - 83 - 88;;;;
1367;DISPONIBLE;02 - 03 - 07 - 18 - 30 - 34 - 49 - 56 - 57 - 78;02 - 11 - 25 - 29 - 30 - 34 - 45 - 61 - 81 - 87;;;;
1368;DISPONIBLE;11 - 29 - 33 - 35 - 52 - 53 - 54 - 60 - 72 - 75;08 - 11 - 13 - 23 - 33 - 55 - 60 - 71 - 84 - 88;;;;
1369;DISPONIBLE;01 - 02 - 17 - 18 - 20 - 27 - 34 - 39 - 42 - 84;07 - 09 - 17 - 25 - 29 - 30 - 50 - 53 - 69 - 81;;;;
1370;DISPONIBLE;01 - 04 - 08 - 34 - 41 - 44 - 47 - 67 - 73 - 77;18 - 26 - 33 - 41 - 42 - 51 - 53 - 60 - 61 - 77;;;;
1371;DISPONIBLE;06 - 32 - 35 - 43 - 51 - 53 - 54 - 58 - 60 - 85;03 - 05 - 08 - 12 - 14 - 32 - 33 - 48 - 54 - 74;;;;
1372;DISPONIBLE;07 - 21 - 28 - 30 - 34 - 36 - 48 - 55 - 62 - 78;01 - 06 - 12 - 27 - 54 - 66 - 67 - 68 - 72 - 75;;;;
1373;DISPONIBLE;11 - 16 - 37 - 39 - 40 - 44 - 47 - 51 - 63 - 87;04 - 19 - 27 - 31 - 38 - 47 - 50 - 54 - 62 - 75;;;;
1374;DISPONIBLE;34 - 38 - 45 - 51 - 56 - 61 - 71 - 78 - 79 - 89;05 - 26 - 29 - 39 - 51 - 59 - 60 - 80 - 83 - 90;;;;
1375;DISPONIBLE;15 - 18 - 44 - 47 - 49 - 54 - 56 - 72 - 74 - 79;14 - 32 - 33 - 34 - 44 - 47 - 49 - 73 - 82 - 86;;;;
1376;DISPONIBLE;07 - 09 - 15 - 29 - 34 - 38 - 46 - 52 - 75 - 84;08 - 28 - 32 - 34 - 36 - 37 - 49 - 55 - 58 - 85;;;;
1377;DISPONIBLE;02 - 10 - 24 - 32 - 39 - 46 - 47 - 50 - 74 - 88;02 - 15 - 16 - 43 - 50 - 53 - 64 - 68 - 70 - 77;;;;
1378;DISPONIBLE;29 - 36 - 43 - 45 - 60 - 77 - 78 - 81 - 86 - 88;10 - 22 - 29 - 31 - 65 - 68 - 69 - 77 - 78 - 79;;;;
1379;DISPONIBLE;05 - 11 - 18 - 30 - 56 - 58 - 61 - 64 - 72 - 89;11 - 14 - 26 - 28 - 34 - 37 - 38 - 55 - 61 - 66;;;;
1380;DISPONIBLE;06 - 28 - 32 - 39 - 42 - 49 - 59 - 70 - 74 - 76;02 - 04 - 30 - 34 - 54 - 56 - 58 - 65 - 88 - 89;;;;
1381;DISPONIBLE;04 - 22 - 25 - 29 - 36 - 43 - 47 - 56 - 67 - 69;08 - 11 - 30 - 46 - 47 - 50 - 58 - 64 - 73 - 80;;;;
1382;DISPONIBLE;05 - 06 - 16 - 18 - 28 - 33 - 45 - 47 - 71 - 77;11 - 13 - 45 - 49 - 52 - 56 - 60 - 64 - 67 - 74;;;;
1383;DISPONIBLE;12 - 17 - 25 - 34 - 39 - 41 - 49 - 73 - 76 - 79;05 - 13 - 14 - 16 - 20 - 35 - 42 - 61 - 62 - 67;;;;
1384;DISPONIBLE;04 - 18 - 25 - 42 - 53 - 59 - 62 - 63 - 76 - 80;14 - 15 - 39 - 50 - 55 - 58 - 68 - 69 - 75 - 88;;;;
1385;DISPONIBLE;01 - 15 - 20 - 26 - 29 - 41 - 76 - 82 - 87 - 88;01 - 13 - 15 - 18 - 33 - 51 - 52 - 62 - 67 - 73;;;;
1386;DISPONIBLE;04 - 05 - 17 - 25 - 43 - 46 - 53 - 68 - 73 - 85;05 - 07 - 14 - 21 - 30 - 33 - 43 - 48 - 61 - 80;;;;
1387;DISPONIBLE;09 - 37 - 40 - 41 - 51 - 55 - 57 - 67 - 69 - 90;02 - 14 - 33 - 47 - 56 - 59 - 65 - 72 - 78 - 88;;;;
1388;DISPONIBLE;01 - 06 - 24 - 36 - 37 - 60 - 70 - 75 - 85 - 90;02 - 08 - 20 - 49 - 51 - 61 - 63 - 73 - 84 - 85;;;;
1389;DISPONIBLE;08 - 11 - 13 - 21 - 35 - 41 - 47 - 48 - 77 - 84;14 - 20 - 24 - 39 - 58 - 66 - 70 - 76 - 79 - 87;;;;
1390;DISPONIBLE;02 - 20 - 25 - 29 - 32 - 45 - 48 - 57 - 76 - 85;01 - 04 - 11 - 13 - 16 - 28 - 37 - 49 - 69 - 73;;;;
1391;DISPONIBLE;02 - 03 - 24 - 36 - 44 - 47 - 53 - 57 - 78 - 79;12 - 22 - 33 - 47 - 57 - 65 - 67 - 74 - 82 - 84;;;;
1392;DISPONIBLE;01 - 05 - 06 - 11 - 28 - 31 - 32 - 46 - 71 - 74;06 - 15 - 39 - 58 - 59 - 64 - 69 - 73 - 81 - 88;;;;
1393;DISPONIBLE;01 - 04 - 08 - 11 - 18 - 21 - 42 - 65 - 82 - 84;01 - 31 - 33 - 36 - 55 - 57 - 63 - 77 - 80 - 82;;;;
1394;DISPONIBLE;02 - 15 - 29 - 41 - 42 - 46 - 55 - 57 - 71 - 85;18 - 21 - 25 - 30 - 37 - 48 - 51 - 70 - 72 - 88;;;;
1395;DISPONIBLE;28 - 29 - 32 - 37 - 43 - 48 - 54 - 65 - 66 - 77;04 - 05 - 19 - 20 - 29 - 30 - 32 - 42 - 48 - 64;;;;
1396;DISPONIBLE;04 - 26 - 32 - 46 - 48 - 56 - 60 - 69 - 75 - 79;23 - 29 - 31 - 48 - 50 - 51 - 57 - 58 - 60 - 71;;;;
1397;DISPONIBLE;08 - 32 - 46 - 59 - 65 - 73 - 77 - 79 - 82 - 87;01 - 19 - 27 - 30 - 33 - 36 - 65 - 72 - 80 - 90;;;;
1398;DISPONIBLE;08 - 26 - 30 - 32 - 60 - 70 - 75 - 76 - 88 - 90;03 - 14 - 17 - 29 - 37 - 47 - 58 - 62 - 66 - 67;;;;
1399;DISPONIBLE;17 - 20 - 26 - 55 - 64 - 69 - 78 - 82 - 83 - 88;05 - 09 - 20 - 34 - 43 - 57 - 76 - 77 - 82 - 89;;;;
1400;DISPONIBLE;06 - 11 - 13 - 15 - 27 - 30 - 44 - 63 - 65 - 86;09 - 11 - 14 - 35 - 41 - 45 - 48 - 51 - 72 - 79;;;;
1401;DISPONIBLE;05 - 10 - 20 - 38 - 41 - 47 - 68 - 73 - 76 - 82;09 - 13 - 25 - 38 - 51 - 53 - 55 - 78 - 82 - 87;;;;
1402;DISPONIBLE;10 - 19 - 22 - 32 - 33 - 34 - 39 - 60 - 78 - 86;04 - 07 - 26 - 37 - 40 - 42 - 62 - 72 - 80 - 81;;;;
1403;DISPONIBLE;14 - 21 - 27 - 56 - 57 - 58 - 63 - 66 - 73 - 75;16 - 24 - 44 - 47 - 53 - 58 - 63 - 68 - 75 - 86;;;;
1404;DISPONIBLE;02 - 05 - 14 - 20 - 21 - 37 - 49 - 55 - 67 - 86;11 - 14 - 18 - 23 - 24 - 29 - 42 - 59 - 69 - 77;;;;
1405;DISPONIBLE;01 - 21 - 28 - 29 - 36 - 66 - 68 - 73 - 76 - 79;11 - 29 - 33 - 49 - 52 - 54 - 73 - 80 - 85 - 88;;;;
1406;DISPONIBLE;01 - 02 - 05 - 33 - 36 - 42 - 50 - 71 - 74 - 78;15 - 25 - 26 - 33 - 46 - 48 - 56 - 57 - 61 - 63;;;;
1407;DISPONIBLE;08 - 17 - 26 - 30 - 32 - 44 - 48 - 49 - 65 - 74;04 - 07 - 16 - 34 - 44 - 54 - 69 - 74 - 77 - 87;;;;
1408;DISPONIBLE;15 - 28 - 47 - 50 - 54 - 65 - 72 - 74 - 81 - 87;04 - 20 - 28 - 32 - 39 - 40 - 41 - 45 - 66 - 90;;;;
1409;DISPONIBLE;06 - 09 - 23 - 35 - 36 - 50 - 60 - 66 - 76 - 84;04 - 05 - 11 - 35 - 39 - 66 - 67 - 74 - 82 - 83;;;;
1410;DISPONIBLE;01 - 09 - 24 - 30 - 36 - 54 - 58 - 68 - 87 - 88;06 - 10 - 12 - 20 - 34 - 36 - 43 - 48 - 58 - 65;;;;
1411;DISPONIBLE;29 - 35 - 54 - 66 - 72 - 73 - 77 - 82 - 83 - 85;01 - 16 - 21 - 26 - 31 - 43 - 58 - 73 - 83 - 87;;;;
1412;DISPONIBLE;17 - 31 - 32 - 47 - 49 - 53 - 74 - 84 - 85 - 89;02 - 06 - 11 - 16 - 24 - 29 - 38 - 57 - 61 - 75;;;;
1413;DISPONIBLE;03 - 06 - 21 - 24 - 31 - 36 - 67 - 72 - 80 - 85;24 - 32 - 47 - 49 - 55 - 58 - 61 - 65 - 85 - 86;;;;
1414;DISPONIBLE;18 - 23 - 25 - 27 - 39 - 42 - 43 - 63 - 76 - 85;11 - 19 - 45 - 47 - 49 - 69 - 70 - 74 - 76 - 81;;;;
1415;DISPONIBLE;03 - 13 - 16 - 17 - 19 - 46 - 51 - 63 - 69 - 79;16 - 22 - 24 - 32 - 39 - 44 - 54 - 70 - 81 - 85;;;;
1416;DISPONIBLE;02 - 03 - 15 - 25 - 47 - 59 - 66 - 67 - 72 - 90;03 - 33 - 42 - 46 - 48 - 60 - 63 - 72 - 83 - 86;;;;
1417;DISPONIBLE;04 - 09 - 21 - 23 - 30 - 48 - 50 - 62 - 83 - 90;01 - 02 - 17 - 30 - 52 - 64 - 67 - 71 - 88 - 89;;;;
1418;DISPONIBLE;08 - 13 - 22 - 23 - 37 - 59 - 62 - 69 - 85 - 86;01 - 09 - 11 - 20 - 23 - 25 - 78 - 80 - 89 - 90;;;;
1419;DISPONIBLE;20 - 21 - 22 - 26 - 38 - 56 - 60 - 62 - 81 - 82;12 - 14 - 41 - 50 - 63 - 73 - 77 - 80 - 84 - 87;;;;
1420;DISPONIBLE;22 - 23 - 26 - 36 - 44 - 59 - 61 - 63 - 72 - 87;30 - 32 - 51 - 59 - 61 - 62 - 68 - 70 - 79 - 89;;;;
1421;DISPONIBLE;05 - 14 - 24 - 30 - 45 - 52 - 55 - 66 - 74 - 75;13 - 19 - 26 - 41 - 46 - 47 - 53 - 68 - 73 - 86;;;;
1422;DISPONIBLE;20 - 27 - 41 - 49 - 51 - 52 - 56 - 59 - 62 - 76;01 - 05 - 23 - 33 - 44 - 48 - 72 - 81 - 88 - 90;;;;
1423;DISPONIBLE;01 - 04 - 09 - 11 - 29 - 30 - 31 - 43 - 67 - 90;01 - 10 - 11 - 17 - 41 - 44 - 56 - 60 - 77 - 80;;;;
1424;DISPONIBLE;25 - 34 - 35 - 39 - 43 - 44 - 66 - 77 - 87 - 90;03 - 07 - 11 - 16 - 53 - 55 - 65 - 68 - 71 - 88;;;;
1425;DISPONIBLE;05 - 13 - 15 - 21 - 26 - 33 - 43 - 54 - 67 - 78;05 - 08 - 09 - 10 - 16 - 22 - 50 - 62 - 83 - 88;;;;
1426;DISPONIBLE;02 - 12 - 19 - 21 - 22 - 26 - 40 - 69 - 73 - 82;06 - 17 - 26 - 39 - 41 - 62 - 74 - 78 - 82 - 84;;;;
1427;DISPONIBLE;02 - 20 - 31 - 55 - 73 - 75 - 80 - 82 - 87 - 89;05 - 23 - 27 - 40 - 49 - 53 - 57 - 62 - 65 - 85;;;;
1428;DISPONIBLE;08 - 11 - 15 - 22 - 28 - 34 - 40 - 57 - 73 - 82;06 - 11 - 19 - 34 - 42 - 45 - 48 - 60 - 65 - 75;;;;
1429;DISPONIBLE;01 - 05 - 24 - 29 - 40 - 59 - 63 - 74 - 77 - 86;03 - 09 - 11 - 26 - 29 - 44 - 62 - 67 - 69 - 86;;;;
1430;DISPONIBLE;03 - 11 - 12 - 19 - 21 - 22 - 56 - 70 - 72 - 78;07 - 08 - 12 - 15 - 31 - 55 - 57 - 63 - 68 - 72;;;;
1431;DISPONIBLE;06 - 12 - 15 - 27 - 39 - 51 - 52 - 53 - 59 - 60;15 - 27 - 36 - 44 - 46 - 47 - 55 - 63 - 68 - 73;;;;
1432;DISPONIBLE;12 - 17 - 27 - 38 - 44 - 53 - 66 - 79 - 80 - 89;02 - 03 - 10 - 27 - 29 - 45 - 46 - 51 - 67 - 68;;;;
1433;DISPONIBLE;22 - 45 - 52 - 59 - 67 - 72 - 73 - 74 - 80 - 81;01 - 07 - 15 - 30 - 41 - 48 - 51 - 52 - 57 - 87;;;;
1434;DISPONIBLE;09 - 11 - 14 - 15 - 28 - 43 - 54 - 65 - 76 - 80;06 - 18 - 30 - 32 - 46 - 62 - 63 - 79 - 83 - 84;;;;
1435;DISPONIBLE;01 - 11 - 17 - 18 - 36 - 52 - 54 - 66 - 81 - 88;05 - 07 - 17 - 18 - 57 - 61 - 71 - 83 - 84 - 88;;;;
1436;DISPONIBLE;13 - 21 - 29 - 33 - 37 - 44 - 47 - 55 - 71 - 72;17 - 22 - 23 - 24 - 53 - 63 - 71 - 73 - 74 - 80;;;;
1437;DISPONIBLE;14 - 25 - 33 - 37 - 47 - 49 - 55 - 65 - 77 - 89;01 - 06 - 19 - 31 - 38 - 51 - 53 - 73 - 81 - 87;;;;
1438;DISPONIBLE;17 - 29 - 30 - 46 - 48 - 57 - 61 - 64 - 71 - 76;15 - 32 - 33 - 37 - 40 - 42 - 46 - 64 - 70 - 85;;;;
1439;DISPONIBLE;06 - 11 - 33 - 37 - 49 - 71 - 74 - 75 - 88 - 90;01 - 03 - 05 - 08 - 10 - 21 - 26 - 35 - 51 - 78;;;;
1440;DISPONIBLE;05 - 13 - 30 - 54 - 59 - 63 - 66 - 69 - 75 - 89;01 - 07 - 11 - 17 - 36 - 37 - 39 - 41 - 66 - 70;;;;
1441;DISPONIBLE;12 - 24 - 26 - 44 - 60 - 63 - 66 - 80 - 86 - 89;23 - 29 - 49 - 52 - 53 - 61 - 67 - 69 - 70 - 88;;;;
1442;DISPONIBLE;05 - 20 - 38 - 40 - 44 - 45 - 63 - 64 - 66 - 80;01 - 05 - 07 - 13 - 18 - 41 - 47 - 77 - 79 - 81;;;;
1443;DISPONIBLE;10 - 15 - 16 - 23 - 44 - 49 - 57 - 71 - 73 - 83;25 - 34 - 36 - 66 - 67 - 71 - 74 - 80 - 85 - 86;;;;
1444;DISPONIBLE;05 - 23 - 28 - 39 - 51 - 52 - 64 - 67 - 69 - 86;12 - 18 - 28 - 32 - 35 - 41 - 42 - 53 - 55 - 82;;;;
1445;DISPONIBLE;02 - 04 - 09 - 13 - 14 - 19 - 24 - 48 - 52 - 86;09 - 26 - 55 - 60 - 61 - 62 - 63 - 67 - 86 - 89;;;;
1446;DISPONIBLE;04 - 08 - 14 - 35 - 37 - 48 - 51 - 54 - 82 - 87;06 - 18 - 28 - 30 - 49 - 56 - 59 - 62 - 77 - 86;;;;
1447;DISPONIBLE;04 - 10 - 11 - 21 - 23 - 30 - 35 - 50 - 54 - 78;13 - 34 - 35 - 36 - 50 - 53 - 54 - 63 - 70 - 82;;;;
1448;DISPONIBLE;18 - 31 - 32 - 36 - 38 - 49 - 52 - 59 - 73 - 75;07 - 23 - 29 - 53 - 56 - 69 - 78 - 84 - 86 - 90;;;;
1449;DISPONIBLE;04 - 06 - 26 - 37 - 45 - 63 - 82 - 83 - 85 - 89;03 - 20 - 36 - 39 - 44 - 47 - 64 - 67 - 71 - 86;;;;
1450;DISPONIBLE;01 - 04 - 18 - 30 - 31 - 33 - 54 - 58 - 80 - 89;01 - 02 - 03 - 30 - 36 - 39 - 40 - 46 - 80 - 87;;;;
1451;DISPONIBLE;03 - 07 - 09 - 27 - 37 - 42 - 43 - 44 - 58 - 84;12 - 13 - 25 - 37 - 47 - 55 - 69 - 81 - 82 - 88;;;;
1452;DISPONIBLE;11 - 19 - 37 - 44 - 49 - 51 - 56 - 82 - 87 - 90;30 - 44 - 57 - 58 - 61 - 64 - 65 - 70 - 78 - 84;;;;
1453;DISPONIBLE;02 - 19 - 40 - 48 - 51 - 59 - 62 - 69 - 79 - 87;06 - 07 - 33 - 68 - 69 - 78 - 80 - 82 - 84 - 89;;;;
