Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2303;DISPONIBLE;01 - 05 - 16 - 22 - 24 - 29 - 30 - 33 - 64 - 68;03 - 08 - 19 - 23 - 30 - 39 - 46 - 50 - 53 - 63;;;;
2304;DISPONIBLE;01 - 03 - 04 - 07 - 08 - 11 - 20 - 57 - 83 - 89;06 - 13 - 20 - 26 - 32 - 36 - 47 - 52 - 73 - 78;;;;
2305;DISPONIBLE;02 - 09 - 12 - 28 - 38 - 45 - 59 - 60 - 67 - 88;09 - 31 - 36 - 41 - 62 - 65 - 78 - 79 - 80 - 85;;;;
2306;DISPONIBLE;06 - 10 - 25 - 31 - 41 - 45 - 56 - 68 - 88 - 89;10 - 18 - 20 - 28 - 32 - 53 - 55 - 77 - 80 - 81;;;;
2307;DISPONIBLE;03 - 12 - 15 - 29 - 51 - 59 - 60 - 68 - 70 - 75;08 - 20 - 27 - 32 - 43 - 45 - 64 - 66 - 77 - 79;;;;
2308;DISPONIBLE;08 - 09 - 26 - 29 - 32 - 52 - 62 - 64 - 76 - 79;02 - 11 - 13 - 28 - 34 - 43 - 56 - 76 - 79 - 81;;;;
2309;DISPONIBLE;38 - 39 - 41 - 42 - 45 - 63 - 70 - 75 - 76 - 84;08 - 21 - 25 - 53 - 58 - 59 - 66 - 84 - 86 - 87;;;;
2310;DISPONIBLE;22 - 38 - 44 - 52 - 55 - 58 - 76 - 84 - 88 - 89;06 - 30 - 47 - 51 - 53 - 59 - 60 - 64 - 79 - 89;;;;
2311;DISPONIBLE;14 - 32 - 35 - 46 - 49 - 65 - 74 - 81 - 85 - 89;01 - 07 - 08 - 10 - 38 - 51 - 55 - 72 - 86 - 87;;;;
2312;DISPONIBLE;07 - 21 - 26 - 34 - 45 - 49 - 54 - 60 - 66 - 79;07 - 32 - 46 - 51 - 58 - 59 - 73 - 74 - 83 - 87;;;;
2313;DISPONIBLE;10 - 17 - 27 - 31 - 35 - 38 - 39 - 47 - 58 - 81;04 - 09 - 15 - 19 - 22 - 38 - 53 - 71 - 81 - 87;;;;
2314;DISPONIBLE;07 - 15 - 16 - 26 - 29 - 44 - 55 - 65 - 78 - 82;21 - 34 - 41 - 42 - 50 - 57 - 65 - 86 - 87 - 90;;;;
2315;DISPONIBLE;08 - 11 - 13 - 43 - 46 - 51 - 55 - 59 - 63 - 83;06 - 18 - 22 - 27 - 34 - 36 - 45 - 73 - 74 - 85;;;;
2316;DISPONIBLE;02 - 09 - 10 - 21 - 63 - 66 - 70 - 87 - 88 - 90;01 - 17 - 21 - 23 - 42 - 47 - 78 - 87 - 88 - 90;;;;
2317;DISPONIBLE;04 - 08 - 12 - 20 - 21 - 22 - 24 - 48 - 51 - 84;06 - 18 - 20 - 29 - 35 - 37 - 49 - 53 - 81 - 88;;;;
2318;DISPONIBLE;01 - 02 - 04 - 25 - 36 - 42 - 53 - 56 - 59 - 78;01 - 09 - 17 - 21 - 36 - 39 - 47 - 68 - 71 - 73;;;;
2319;DISPONIBLE;02 - 04 - 17 - 23 - 25 - 28 - 52 - 57 - 63 - 65;08 - 23 - 29 - 33 - 34 - 39 - 40 - 49 - 77 - 88;;;;
2320;DISPONIBLE;26 - 49 - 51 - 59 - 61 - 75 - 86 - 88 - 89 - 90;09 - 10 - 25 - 31 - 34 - 38 - 39 - 48 - 55 - 77;;;;
2321;DISPONIBLE;18 - 27 - 39 - 47 - 65 - 73 - 77 - 80 - 83 - 88;09 - 14 - 19 - 20 - 21 - 40 - 51 - 58 - 59 - 68;;;;
2322;DISPONIBLE;08 - 15 - 17 - 24 - 25 - 27 - 44 - 54 - 60 - 87;07 - 13 - 28 - 34 - 36 - 47 - 66 - 76 - 82 - 85;;;;
2323;DISPONIBLE;17 - 19 - 21 - 32 - 37 - 42 - 44 - 45 - 57 - 68;24 - 32 - 33 - 35 - 45 - 46 - 50 - 54 - 56 - 58;;;;
2324;DISPONIBLE;02 - 13 - 20 - 44 - 47 - 73 - 78 - 85 - 87 - 88;11 - 18 - 20 - 25 - 36 - 45 - 61 - 81 - 83 - 88;;;;
2325;DISPONIBLE;20 - 26 - 40 - 41 - 58 - 60 - 79 - 82 - 88 - 90;05 - 06 - 11 - 25 - 29 - 31 - 37 - 65 - 78 - 83;;;;
2326;DISPONIBLE;07 - 17 - 29 - 45 - 51 - 60 - 65 - 76 - 88 - 89;05 - 17 - 18 - 23 - 36 - 41 - 51 - 58 - 69 - 78;;;;
2327;DISPONIBLE;08 - 14 - 18 - 28 - 33 - 35 - 54 - 56 - 67 - 80;04 - 18 - 28 - 33 - 43 - 44 - 49 - 56 - 57 - 76;;;;
2328;DISPONIBLE;02 - 12 - 24 - 27 - 44 - 49 - 70 - 75 - 82 - 83;36 - 39 - 40 - 56 - 64 - 68 - 70 - 75 - 78 - 90;;;;
2329;DISPONIBLE;15 - 24 - 30 - 37 - 43 - 59 - 60 - 63 - 76 - 79;05 - 12 - 20 - 33 - 35 - 49 - 55 - 64 - 83 - 90;;;;
2330;DISPONIBLE;03 - 04 - 28 - 34 - 47 - 49 - 59 - 61 - 75 - 83;03 - 05 - 14 - 28 - 39 - 41 - 54 - 59 - 75 - 77;;;;
2331;DISPONIBLE;03 - 23 - 29 - 48 - 53 - 57 - 60 - 65 - 70 - 85;02 - 06 - 34 - 38 - 57 - 62 - 78 - 82 - 83 - 87;;;;
2332;DISPONIBLE;02 - 24 - 27 - 50 - 55 - 65 - 67 - 74 - 80 - 90;02 - 03 - 19 - 20 - 21 - 40 - 48 - 54 - 74 - 75;;;;
2333;DISPONIBLE;05 - 17 - 20 - 41 - 45 - 55 - 56 - 62 - 66 - 76;10 - 15 - 38 - 41 - 55 - 57 - 71 - 82 - 85 - 90;;;;
2334;DISPONIBLE;14 - 15 - 19 - 26 - 41 - 52 - 54 - 72 - 74 - 82;09 - 31 - 56 - 58 - 69 - 74 - 75 - 77 - 85 - 86;;;;
2335;DISPONIBLE;27 - 36 - 45 - 47 - 48 - 49 - 54 - 55 - 61 - 84;01 - 23 - 29 - 38 - 44 - 53 - 65 - 69 - 72 - 89;;;;
2336;DISPONIBLE;03 - 04 - 09 - 10 - 17 - 18 - 48 - 66 - 77 - 88;22 - 34 - 47 - 49 - 52 - 55 - 58 - 60 - 76 - 89;;;;
2337;DISPONIBLE;05 - 11 - 22 - 27 - 32 - 38 - 45 - 46 - 56 - 78;02 - 10 - 14 - 19 - 54 - 60 - 62 - 74 - 76 - 82;;;;
2338;DISPONIBLE;03 - 06 - 13 - 23 - 37 - 50 - 54 - 60 - 83 - 85;06 - 09 - 13 - 29 - 52 - 54 - 60 - 63 - 73 - 86;;;;
2339;DISPONIBLE;12 - 14 - 24 - 56 - 59 - 61 - 68 - 71 - 78 - 80;06 - 12 - 18 - 20 - 44 - 56 - 60 - 63 - 67 - 71;;;;
2340;DISPONIBLE;24 - 36 - 41 - 42 - 43 - 57 - 58 - 64 - 75 - 89;05 - 08 - 10 - 18 - 19 - 47 - 80 - 82 - 85 - 86;;;;
2341;DISPONIBLE;08 - 23 - 24 - 30 - 34 - 46 - 67 - 73 - 78 - 89;13 - 19 - 34 - 37 - 48 - 55 - 68 - 72 - 87 - 88;;;;
2342;DISPONIBLE;02 - 11 - 19 - 22 - 43 - 60 - 62 - 82 - 83 - 85;07 - 20 - 28 - 41 - 64 - 71 - 81 - 85 - 87 - 89;;;;
2343;DISPONIBLE;16 - 38 - 43 - 48 - 62 - 68 - 79 - 81 - 84 - 88;08 - 13 - 49 - 52 - 59 - 63 - 80 - 83 - 85 - 86;;;;
2344;DISPONIBLE;03 - 06 - 35 - 58 - 65 - 66 - 74 - 76 - 84 - 85;11 - 49 - 53 - 54 - 64 - 70 - 71 - 72 - 73 - 89;;;;
2345;DISPONIBLE;01 - 03 - 18 - 26 - 32 - 34 - 45 - 59 - 63 - 70;06 - 07 - 11 - 16 - 50 - 59 - 68 - 69 - 75 - 86;;;;
2346;DISPONIBLE;04 - 23 - 24 - 34 - 51 - 54 - 61 - 63 - 65 - 84;09 - 16 - 33 - 34 - 46 - 67 - 68 - 70 - 71 - 81;;;;
2347;DISPONIBLE;01 - 05 - 09 - 20 - 37 - 55 - 61 - 62 - 65 - 72;02 - 29 - 37 - 38 - 48 - 55 - 57 - 59 - 62 - 79;;;;
2348;DISPONIBLE;03 - 08 - 10 - 16 - 18 - 42 - 52 - 53 - 69 - 83;28 - 35 - 36 - 59 - 65 - 71 - 76 - 82 - 87 - 88;;;;
2349;DISPONIBLE;19 - 20 - 21 - 23 - 30 - 41 - 54 - 69 - 72 - 87;03 - 13 - 18 - 34 - 36 - 45 - 52 - 60 - 72 - 83;;;;
2350;DISPONIBLE;01 - 06 - 13 - 45 - 60 - 80 - 84 - 85 - 86 - 87;04 - 05 - 17 - 18 - 36 - 41 - 42 - 51 - 67 - 88;;;;
2351;DISPONIBLE;09 - 16 - 24 - 45 - 46 - 47 - 59 - 66 - 73 - 79;01 - 24 - 37 - 38 - 41 - 49 - 54 - 57 - 67 - 83;;;;
2352;DISPONIBLE;04 - 30 - 31 - 43 - 50 - 73 - 79 - 82 - 89 - 90;02 - 04 - 10 - 15 - 18 - 29 - 36 - 45 - 65 - 76;;;;
2353;DISPONIBLE;04 - 10 - 11 - 14 - 49 - 53 - 56 - 66 - 70 - 88;04 - 08 - 33 - 39 - 43 - 46 - 49 - 56 - 73 - 88;;;;
2354;DISPONIBLE;02 - 07 - 11 - 12 - 13 - 19 - 35 - 37 - 48 - 54;07 - 16 - 29 - 31 - 35 - 55 - 68 - 71 - 79 - 82;;;;
2355;DISPONIBLE;06 - 14 - 21 - 50 - 59 - 63 - 72 - 77 - 80 - 81;01 - 06 - 17 - 24 - 42 - 51 - 57 - 68 - 69 - 82;;;;
2356;DISPONIBLE;01 - 06 - 18 - 28 - 36 - 49 - 61 - 63 - 71 - 80;04 - 08 - 18 - 23 - 58 - 63 - 73 - 80 - 83 - 84;;;;
2357;DISPONIBLE;06 - 20 - 22 - 55 - 60 - 62 - 63 - 70 - 78 - 86;06 - 09 - 20 - 25 - 27 - 31 - 33 - 68 - 71 - 75;;;;
2358;DISPONIBLE;09 - 16 - 20 - 32 - 37 - 42 - 44 - 56 - 59 - 69;05 - 07 - 10 - 14 - 28 - 42 - 50 - 52 - 63 - 85;;;;
2359;DISPONIBLE;08 - 12 - 27 - 35 - 50 - 53 - 62 - 73 - 82 - 90;02 - 12 - 16 - 17 - 34 - 55 - 67 - 73 - 80 - 90;;;;
2360;DISPONIBLE;08 - 12 - 15 - 19 - 30 - 36 - 58 - 63 - 76 - 89;02 - 04 - 34 - 42 - 43 - 49 - 64 - 67 - 73 - 79;;;;
2361;DISPONIBLE;09 - 10 - 12 - 14 - 30 - 50 - 52 - 62 - 74 - 81;13 - 14 - 22 - 30 - 35 - 37 - 59 - 77 - 84 - 88;;;;
2362;DISPONIBLE;21 - 25 - 32 - 33 - 41 - 56 - 66 - 67 - 83 - 84;08 - 30 - 32 - 38 - 43 - 55 - 56 - 57 - 68 - 77;;;;
2363;DISPONIBLE;01 - 02 - 03 - 27 - 40 - 41 - 56 - 58 - 66 - 68;18 - 23 - 35 - 50 - 61 - 63 - 66 - 72 - 74 - 78;;;;
2364;DISPONIBLE;09 - 28 - 35 - 36 - 41 - 49 - 60 - 61 - 74 - 90;01 - 09 - 18 - 31 - 58 - 62 - 71 - 74 - 79 - 89;;;;
2365;DISPONIBLE;04 - 09 - 26 - 27 - 42 - 59 - 63 - 67 - 85 - 89;02 - 06 - 23 - 30 - 34 - 49 - 52 - 78 - 80 - 81;;;;
2366;DISPONIBLE;17 - 25 - 42 - 43 - 50 - 61 - 75 - 83 - 88 - 90;04 - 16 - 21 - 29 - 31 - 38 - 41 - 60 - 71 - 76;;;;
2367;DISPONIBLE;21 - 32 - 39 - 45 - 50 - 56 - 60 - 71 - 77 - 78;05 - 09 - 10 - 16 - 49 - 51 - 52 - 81 - 82 - 89;;;;
2368;DISPONIBLE;18 - 25 - 27 - 28 - 32 - 35 - 42 - 47 - 63 - 70;08 - 21 - 29 - 33 - 34 - 63 - 64 - 72 - 73 - 82;;;;
2369;DISPONIBLE;19 - 32 - 35 - 36 - 49 - 50 - 63 - 66 - 76 - 81;13 - 20 - 22 - 30 - 32 - 45 - 52 - 63 - 76 - 82;;;;
2370;DISPONIBLE;45 - 46 - 50 - 51 - 53 - 58 - 66 - 72 - 73 - 89;01 - 09 - 18 - 27 - 36 - 41 - 51 - 54 - 84 - 86;;;;
2371;DISPONIBLE;03 - 10 - 16 - 22 - 27 - 30 - 40 - 57 - 68 - 86;21 - 23 - 30 - 40 - 41 - 53 - 61 - 65 - 84 - 85;;;;
2372;DISPONIBLE;02 - 08 - 41 - 61 - 68 - 70 - 72 - 78 - 81 - 83;01 - 30 - 52 - 57 - 60 - 61 - 66 - 74 - 76 - 88;;;;
2373;DISPONIBLE;02 - 13 - 22 - 47 - 52 - 54 - 57 - 73 - 76 - 84;02 - 06 - 32 - 56 - 57 - 58 - 59 - 63 - 74 - 80;;;;
2374;DISPONIBLE;05 - 10 - 22 - 33 - 44 - 47 - 50 - 70 - 72 - 82;01 - 03 - 05 - 27 - 29 - 32 - 57 - 66 - 74 - 78;;;;
2375;DISPONIBLE;01 - 13 - 24 - 25 - 42 - 47 - 57 - 64 - 71 - 83;06 - 11 - 22 - 26 - 44 - 52 - 58 - 69 - 85 - 89;;;;
2376;DISPONIBLE;21 - 23 - 26 - 30 - 37 - 40 - 49 - 58 - 79 - 85;19 - 27 - 39 - 40 - 42 - 47 - 54 - 60 - 70 - 90;;;;
2377;DISPONIBLE;21 - 26 - 32 - 46 - 51 - 52 - 54 - 57 - 67 - 83;13 - 23 - 27 - 30 - 37 - 45 - 47 - 70 - 85 - 86;;;;
2378;DISPONIBLE;08 - 19 - 23 - 32 - 42 - 50 - 55 - 71 - 85 - 89;12 - 14 - 15 - 20 - 27 - 29 - 65 - 70 - 80 - 84;;;;
2379;DISPONIBLE;02 - 12 - 18 - 19 - 23 - 43 - 44 - 81 - 82 - 89;08 - 23 - 34 - 49 - 53 - 58 - 62 - 68 - 78 - 86;;;;
2380;DISPONIBLE;04 - 11 - 19 - 55 - 57 - 63 - 69 - 79 - 81 - 84;10 - 15 - 17 - 30 - 34 - 53 - 55 - 58 - 62 - 65;;;;
2381;DISPONIBLE;05 - 12 - 19 - 21 - 26 - 38 - 59 - 63 - 76 - 80;13 - 27 - 30 - 42 - 44 - 56 - 67 - 74 - 81 - 83;;;;
2382;DISPONIBLE;03 - 08 - 09 - 20 - 28 - 33 - 63 - 66 - 81 - 84;25 - 26 - 33 - 39 - 50 - 54 - 57 - 61 - 73 - 80;;;;
2383;DISPONIBLE;07 - 10 - 16 - 34 - 45 - 55 - 62 - 74 - 82 - 89;07 - 10 - 47 - 55 - 58 - 62 - 72 - 73 - 86 - 90;;;;
2384;DISPONIBLE;05 - 14 - 19 - 20 - 48 - 50 - 55 - 59 - 82 - 83;06 - 11 - 20 - 36 - 39 - 41 - 53 - 77 - 82 - 90;;;;
2385;DISPONIBLE;06 - 27 - 31 - 32 - 35 - 37 - 45 - 58 - 76 - 84;02 - 03 - 09 - 15 - 32 - 44 - 54 - 64 - 77 - 82;;;;
2386;DISPONIBLE;08 - 23 - 44 - 47 - 49 - 56 - 61 - 70 - 73 - 86;02 - 28 - 33 - 34 - 42 - 44 - 52 - 56 - 65 - 75;;;;
2387;DISPONIBLE;04 - 15 - 23 - 43 - 46 - 49 - 68 - 69 - 73 - 83;13 - 15 - 32 - 47 - 48 - 52 - 54 - 65 - 76 - 82;;;;
2388;DISPONIBLE;09 - 24 - 25 - 31 - 51 - 61 - 64 - 70 - 82 - 83;01 - 04 - 10 - 17 - 52 - 58 - 68 - 69 - 70 - 74;;;;
2389;DISPONIBLE;01 - 02 - 10 - 18 - 19 - 21 - 30 - 81 - 83 - 85;10 - 13 - 19 - 22 - 26 - 33 - 40 - 42 - 68 - 76;;;;
2390;DISPONIBLE;23 - 24 - 45 - 48 - 53 - 65 - 69 - 70 - 71 - 75;13 - 31 - 36 - 43 - 64 - 65 - 67 - 69 - 76 - 86;;;;
2391;DISPONIBLE;10 - 24 - 27 - 28 - 33 - 50 - 55 - 56 - 68 - 84;24 - 28 - 32 - 37 - 46 - 48 - 63 - 80 - 82 - 87;;;;
2392;DISPONIBLE;20 - 30 - 42 - 44 - 45 - 51 - 57 - 59 - 77 - 89;04 - 06 - 29 - 38 - 51 - 57 - 59 - 77 - 82 - 86;;;;
2393;DISPONIBLE;04 - 16 - 21 - 42 - 49 - 50 - 54 - 61 - 62 - 81;07 - 23 - 41 - 48 - 50 - 57 - 58 - 62 - 70 - 86;;;;
2394;DISPONIBLE;09 - 14 - 15 - 25 - 27 - 56 - 61 - 70 - 84 - 88;10 - 11 - 19 - 29 - 31 - 45 - 62 - 71 - 72 - 83;;;;
2395;DISPONIBLE;15 - 24 - 27 - 33 - 49 - 69 - 72 - 75 - 84 - 88;02 - 06 - 22 - 40 - 45 - 66 - 75 - 82 - 88 - 90;;;;
2396;DISPONIBLE;21 - 47 - 51 - 59 - 65 - 66 - 79 - 81 - 82 - 89;18 - 40 - 49 - 50 - 56 - 57 - 67 - 74 - 78 - 88;;;;
2397;DISPONIBLE;03 - 15 - 22 - 23 - 30 - 41 - 56 - 68 - 70 - 83;07 - 21 - 30 - 46 - 62 - 63 - 71 - 78 - 79 - 88;;;;
2398;DISPONIBLE;06 - 12 - 23 - 31 - 53 - 57 - 73 - 84 - 86 - 87;03 - 11 - 14 - 45 - 48 - 52 - 59 - 65 - 71 - 88;;;;
2399;DISPONIBLE;08 - 18 - 29 - 48 - 49 - 68 - 72 - 78 - 82 - 89;06 - 43 - 62 - 67 - 72 - 73 - 78 - 79 - 87 - 89;;;;
2400;DISPONIBLE;16 - 19 - 24 - 28 - 37 - 53 - 61 - 63 - 76 - 87;05 - 17 - 23 - 31 - 44 - 64 - 69 - 75 - 79 - 85;;;;
2401;DISPONIBLE;04 - 14 - 21 - 26 - 30 - 37 - 39 - 66 - 76 - 78;05 - 07 - 23 - 31 - 41 - 63 - 66 - 71 - 83 - 88;;;;
2402;DISPONIBLE;11 - 16 - 20 - 28 - 33 - 36 - 59 - 68 - 82 - 90;01 - 03 - 08 - 11 - 16 - 18 - 37 - 38 - 60 - 79;;;;
2403;DISPONIBLE;04 - 21 - 22 - 25 - 31 - 35 - 41 - 59 - 69 - 82;07 - 10 - 14 - 22 - 28 - 37 - 42 - 57 - 63 - 72;;;;
2404;DISPONIBLE;02 - 11 - 14 - 29 - 37 - 49 - 61 - 63 - 74 - 76;04 - 06 - 13 - 31 - 44 - 49 - 52 - 56 - 61 - 82;;;;
2405;DISPONIBLE;25 - 33 - 41 - 48 - 54 - 61 - 68 - 79 - 81 - 84;09 - 16 - 18 - 28 - 42 - 52 - 61 - 67 - 76 - 79;;;;
2406;DISPONIBLE;01 - 02 - 08 - 27 - 32 - 44 - 51 - 59 - 69 - 84;03 - 09 - 16 - 23 - 43 - 48 - 62 - 65 - 70 - 82;;;;
2407;DISPONIBLE;12 - 13 - 14 - 20 - 37 - 63 - 66 - 69 - 79 - 89;04 - 08 - 13 - 24 - 27 - 28 - 36 - 52 - 77 - 88;;;;
2408;DISPONIBLE;02 - 03 - 06 - 07 - 14 - 24 - 44 - 52 - 61 - 84;11 - 12 - 15 - 44 - 49 - 56 - 65 - 69 - 76 - 90;;;;
2409;DISPONIBLE;03 - 06 - 07 - 12 - 21 - 34 - 45 - 47 - 56 - 76;08 - 12 - 15 - 18 - 19 - 24 - 28 - 50 - 53 - 74;;;;
2410;DISPONIBLE;17 - 39 - 44 - 50 - 51 - 55 - 64 - 66 - 68 - 78;01 - 12 - 18 - 21 - 34 - 41 - 56 - 76 - 84 - 88;;;;
2411;DISPONIBLE;01 - 06 - 10 - 27 - 45 - 50 - 54 - 57 - 63 - 73;07 - 34 - 35 - 39 - 41 - 43 - 52 - 55 - 76 - 80;;;;
2412;DISPONIBLE;18 - 34 - 36 - 37 - 54 - 59 - 64 - 75 - 87 - 88;18 - 23 - 36 - 45 - 53 - 58 - 70 - 73 - 83 - 84;;;;
2413;DISPONIBLE;09 - 38 - 42 - 53 - 60 - 62 - 68 - 70 - 81 - 88;01 - 07 - 27 - 41 - 42 - 46 - 65 - 74 - 83 - 88;;;;
2414;DISPONIBLE;15 - 19 - 37 - 41 - 43 - 58 - 62 - 67 - 71 - 73;02 - 05 - 10 - 32 - 50 - 62 - 63 - 64 - 66 - 69;;;;
2415;DISPONIBLE;06 - 12 - 31 - 32 - 39 - 51 - 58 - 67 - 69 - 70;01 - 03 - 05 - 17 - 19 - 30 - 32 - 57 - 63 - 72;;;;
2416;DISPONIBLE;04 - 20 - 52 - 60 - 64 - 69 - 73 - 78 - 81 - 85;06 - 10 - 33 - 40 - 53 - 68 - 72 - 77 - 82 - 90;;;;
2417;DISPONIBLE;09 - 17 - 34 - 35 - 38 - 39 - 56 - 63 - 67 - 79;01 - 09 - 19 - 51 - 56 - 62 - 64 - 68 - 79 - 89;;;;
2418;DISPONIBLE;02 - 05 - 32 - 47 - 48 - 50 - 58 - 62 - 63 - 70;07 - 08 - 31 - 43 - 54 - 60 - 66 - 71 - 75 - 83;;;;
2419;DISPONIBLE;16 - 29 - 36 - 46 - 48 - 59 - 73 - 80 - 82 - 86;03 - 16 - 19 - 26 - 43 - 55 - 67 - 68 - 75 - 76;;;;
2420;DISPONIBLE;12 - 15 - 26 - 33 - 51 - 67 - 68 - 71 - 80 - 87;05 - 07 - 11 - 27 - 31 - 57 - 70 - 80 - 84 - 88;;;;
2421;DISPONIBLE;16 - 21 - 33 - 52 - 58 - 62 - 63 - 64 - 66 - 73;05 - 07 - 11 - 31 - 37 - 45 - 59 - 78 - 80 - 82;;;;
2422;DISPONIBLE;02 - 08 - 15 - 23 - 32 - 43 - 58 - 64 - 78 - 81;10 - 21 - 30 - 39 - 40 - 44 - 50 - 56 - 63 - 80;;;;
2423;DISPONIBLE;05 - 22 - 35 - 42 - 45 - 61 - 63 - 70 - 87 - 88;01 - 05 - 28 - 29 - 40 - 41 - 51 - 56 - 61 - 90;;;;
2424;DISPONIBLE;07 - 21 - 40 - 44 - 48 - 58 - 62 - 65 - 67 - 75;12 - 13 - 15 - 16 - 18 - 27 - 31 - 36 - 46 - 62;;;;
2425;DISPONIBLE;09 - 14 - 34 - 38 - 42 - 49 - 51 - 55 - 56 - 73;04 - 06 - 17 - 30 - 34 - 42 - 51 - 62 - 77 - 78;;;;
2426;DISPONIBLE;01 - 41 - 42 - 44 - 46 - 53 - 57 - 63 - 71 - 83;18 - 31 - 39 - 41 - 54 - 64 - 70 - 76 - 78 - 89;;;;
2427;DISPONIBLE;05 - 20 - 21 - 24 - 31 - 55 - 59 - 67 - 68 - 72;06 - 07 - 15 - 23 - 33 - 42 - 46 - 52 - 67 - 80;;;;
2428;DISPONIBLE;08 - 10 - 13 - 19 - 24 - 31 - 62 - 82 - 84 - 90;01 - 02 - 08 - 26 - 31 - 33 - 57 - 58 - 59 - 79;;;;
2429;DISPONIBLE;18 - 32 - 42 - 46 - 48 - 49 - 53 - 62 - 64 - 66;29 - 44 - 51 - 57 - 68 - 71 - 74 - 80 - 83 - 88;;;;
2430;DISPONIBLE;01 - 07 - 14 - 30 - 39 - 52 - 71 - 80 - 84 - 89;05 - 18 - 21 - 26 - 29 - 48 - 67 - 73 - 77 - 85;;;;
2431;DISPONIBLE;05 - 08 - 09 - 17 - 20 - 40 - 43 - 47 - 60 - 62;03 - 11 - 14 - 32 - 51 - 53 - 59 - 63 - 65 - 75;;;;
2432;DISPONIBLE;36 - 38 - 41 - 46 - 48 - 68 - 73 - 81 - 82 - 88;10 - 15 - 32 - 33 - 36 - 38 - 51 - 52 - 58 - 89;;;;
2433;DISPONIBLE;01 - 17 - 24 - 33 - 38 - 42 - 49 - 53 - 67 - 72;01 - 02 - 17 - 32 - 40 - 45 - 46 - 51 - 62 - 90;;;;
2434;DISPONIBLE;08 - 18 - 19 - 21 - 25 - 28 - 44 - 59 - 62 - 76;02 - 08 - 26 - 27 - 28 - 49 - 67 - 69 - 74 - 84;;;;
2435;DISPONIBLE;05 - 07 - 10 - 14 - 22 - 35 - 43 - 53 - 54 - 58;01 - 06 - 17 - 27 - 30 - 39 - 40 - 45 - 50 - 64;;;;
2436;DISPONIBLE;01 - 16 - 19 - 31 - 34 - 37 - 56 - 61 - 78 - 79;40 - 49 - 52 - 54 - 55 - 66 - 68 - 69 - 70 - 82;;;;
2437;DISPONIBLE;09 - 11 - 14 - 36 - 55 - 57 - 64 - 65 - 69 - 90;01 - 27 - 32 - 39 - 45 - 76 - 77 - 78 - 86 - 89;;;;
2438;DISPONIBLE;01 - 10 - 48 - 51 - 55 - 60 - 73 - 84 - 88 - 90;02 - 06 - 08 - 14 - 27 - 45 - 59 - 61 - 62 - 76;;;;
2439;DISPONIBLE;08 - 32 - 50 - 51 - 66 - 74 - 75 - 76 - 77 - 88;06 - 25 - 34 - 55 - 69 - 71 - 72 - 75 - 80 - 89;;;;
2440;DISPONIBLE;08 - 13 - 15 - 35 - 40 - 49 - 52 - 68 - 70 - 86;08 - 10 - 14 - 17 - 21 - 28 - 32 - 58 - 70 - 78;;;;
2441;DISPONIBLE;03 - 13 - 17 - 28 - 33 - 37 - 57 - 69 - 77 - 78;08 - 09 - 28 - 35 - 53 - 63 - 72 - 80 - 82 - 87;;;;
2442;DISPONIBLE;24 - 35 - 49 - 51 - 52 - 53 - 58 - 73 - 75 - 89;05 - 28 - 34 - 36 - 38 - 53 - 63 - 71 - 79 - 83;;;;
2443;DISPONIBLE;03 - 10 - 13 - 19 - 20 - 29 - 35 - 49 - 51 - 64;01 - 13 - 14 - 24 - 29 - 38 - 56 - 63 - 64 - 70;;;;
2444;DISPONIBLE;01 - 10 - 19 - 25 - 29 - 30 - 49 - 52 - 67 - 70;05 - 19 - 39 - 40 - 45 - 58 - 59 - 73 - 82 - 88;;;;
2445;DISPONIBLE;10 - 11 - 18 - 45 - 56 - 60 - 73 - 85 - 86 - 88;01 - 14 - 32 - 33 - 47 - 52 - 53 - 60 - 77 - 82;;;;
2446;DISPONIBLE;11 - 17 - 21 - 35 - 37 - 42 - 48 - 54 - 61 - 62;06 - 12 - 24 - 44 - 50 - 55 - 56 - 74 - 80 - 82;;;;
2447;DISPONIBLE;02 - 14 - 16 - 22 - 36 - 45 - 58 - 61 - 76 - 81;12 - 24 - 36 - 37 - 50 - 52 - 75 - 81 - 83 - 86;;;;
2448;DISPONIBLE;01 - 06 - 11 - 14 - 20 - 30 - 31 - 36 - 55 - 62;02 - 11 - 16 - 21 - 28 - 35 - 44 - 48 - 78 - 89;;;;
2449;DISPONIBLE;09 - 20 - 21 - 32 - 44 - 48 - 55 - 68 - 70 - 90;19 - 30 - 34 - 35 - 40 - 54 - 64 - 76 - 84 - 88;;;;
2450;DISPONIBLE;38 - 47 - 52 - 55 - 60 - 65 - 73 - 74 - 75 - 82;04 - 12 - 17 - 18 - 24 - 30 - 59 - 61 - 72 - 81;;;;
2451;DISPONIBLE;02 - 13 - 27 - 32 - 35 - 36 - 56 - 65 - 66 - 84;02 - 05 - 07 - 09 - 14 - 18 - 19 - 37 - 52 - 84;;;;
2452;DISPONIBLE;24 - 34 - 41 - 60 - 65 - 69 - 71 - 72 - 75 - 83;01 - 15 - 17 - 27 - 43 - 57 - 67 - 69 - 78 - 85;;;;
2453;DISPONIBLE;01 - 10 - 18 - 25 - 37 - 43 - 67 - 80 - 82 - 88;03 - 27 - 28 - 32 - 39 - 48 - 51 - 52 - 63 - 86;;;;
