Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2303;DISPONIBLE;04 - 25 - 28 - 31 - 33 - 39 - 44 - 45 - 47 - 62;06 - 22 - 30 - 44 - 47 - 55 - 58 - 73 - 78 - 89;;;;
2304;DISPONIBLE;33 - 41 - 42 - 64 - 67 - 68 - 72 - 75 - 77 - 79;03 - 05 - 11 - 34 - 51 - 60 - 67 - 69 - 73 - 89;;;;
2305;DISPONIBLE;06 - 11 - 16 - 20 - 30 - 40 - 49 - 59 - 66 - 90;17 - 20 - 21 - 40 - 49 - 52 - 57 - 72 - 79 - 90;;;;
2306;DISPONIBLE;14 - 20 - 27 - 47 - 59 - 63 - 68 - 71 - 86 - 88;08 - 18 - 31 - 32 - 38 - 52 - 55 - 66 - 73 - 86;;;;
2307;DISPONIBLE;15 - 26 - 27 - 28 - 37 - 65 - 69 - 71 - 87 - 90;08 - 20 - 31 - 43 - 50 - 63 - 65 - 74 - 77 - 78;;;;
2308;DISPONIBLE;12 - 26 - 43 - 44 - 53 - 57 - 65 - 67 - 72 - 89;03 - 09 - 12 - 18 - 21 - 31 - 41 - 43 - 60 - 83;;;;
2309;DISPONIBLE;06 - 12 - 16 - 32 - 45 - 62 - 63 - 73 - 75 - 86;11 - 19 - 39 - 47 - 52 - 53 - 60 - 65 - 68 - 72;;;;
2310;DISPONIBLE;11 - 12 - 24 - 33 - 44 - 53 - 57 - 70 - 72 - 79;01 - 07 - 18 - 22 - 27 - 40 - 51 - 56 - 71 - 88;;;;
2311;DISPONIBLE;01 - 06 - 16 - 29 - 44 - 54 - 59 - 62 - 67 - 69;06 - 08 - 13 - 47 - 48 - 57 - 58 - 65 - 75 - 77;;;;
2312;DISPONIBLE;08 - 26 - 28 - 33 - 34 - 35 - 49 - 70 - 71 - 83;01 - 04 - 26 - 28 - 39 - 63 - 76 - 78 - 88 - 90;;;;
2313;DISPONIBLE;01 - 02 - 04 - 21 - 27 - 38 - 49 - 51 - 53 - 62;11 - 17 - 19 - 33 - 34 - 35 - 43 - 61 - 62 - 90;;;;
2314;DISPONIBLE;15 - 16 - 18 - 40 - 71 - 76 - 83 - 85 - 87 - 90;09 - 20 - 22 - 30 - 34 - 49 - 75 - 77 - 78 - 90;;;;
2315;DISPONIBLE;11 - 17 - 25 - 41 - 42 - 48 - 50 - 57 - 64 - 88;03 - 23 - 29 - 41 - 44 - 50 - 56 - 64 - 68 - 85;;;;
2316;DISPONIBLE;49 - 50 - 52 - 58 - 76 - 81 - 85 - 87 - 88 - 90;03 - 17 - 29 - 36 - 40 - 53 - 67 - 73 - 81 - 85;;;;
2317;DISPONIBLE;09 - 10 - 15 - 18 - 30 - 34 - 49 - 73 - 88 - 90;08 - 10 - 18 - 32 - 62 - 68 - 70 - 71 - 81 - 87;;;;
2318;DISPONIBLE;02 - 13 - 17 - 26 - 33 - 35 - 47 - 54 - 70 - 83;01 - 08 - 09 - 12 - 18 - 19 - 22 - 45 - 70 - 79;;;;
2319;DISPONIBLE;03 - 07 - 14 - 20 - 32 - 60 - 65 - 77 - 82 - 89;08 - 10 - 13 - 15 - 24 - 39 - 43 - 54 - 84 - 89;;;;
2320;DISPONIBLE;04 - 12 - 13 - 14 - 49 - 57 - 59 - 62 - 66 - 67;12 - 20 - 22 - 46 - 50 - 58 - 71 - 73 - 74 - 87;;;;
2321;DISPONIBLE;01 - 02 - 20 - 35 - 40 - 55 - 64 - 68 - 73 - 86;05 - 17 - 22 - 32 - 34 - 36 - 52 - 55 - 62 - 64;;;;
2322;DISPONIBLE;05 - 12 - 17 - 22 - 23 - 48 - 51 - 54 - 81 - 84;11 - 14 - 21 - 22 - 32 - 33 - 38 - 52 - 53 - 56;;;;
2323;DISPONIBLE;06 - 14 - 21 - 42 - 44 - 45 - 46 - 57 - 80 - 87;05 - 09 - 30 - 32 - 38 - 53 - 60 - 67 - 72 - 78;;;;
2324;DISPONIBLE;01 - 17 - 35 - 43 - 47 - 70 - 71 - 77 - 82 - 85;04 - 07 - 23 - 37 - 49 - 64 - 72 - 73 - 79 - 86;;;;
2325;DISPONIBLE;15 - 36 - 37 - 52 - 57 - 62 - 65 - 71 - 82 - 85;06 - 12 - 13 - 15 - 26 - 33 - 49 - 61 - 63 - 79;;;;
2326;DISPONIBLE;05 - 06 - 35 - 40 - 47 - 50 - 54 - 63 - 76 - 86;06 - 12 - 19 - 23 - 42 - 43 - 62 - 66 - 71 - 72;;;;
2327;DISPONIBLE;12 - 18 - 30 - 31 - 37 - 42 - 47 - 67 - 71 - 89;15 - 29 - 33 - 38 - 39 - 43 - 54 - 71 - 81 - 84;;;;
2328;DISPONIBLE;13 - 20 - 23 - 40 - 41 - 47 - 75 - 78 - 82 - 88;04 - 06 - 23 - 26 - 48 - 53 - 64 - 70 - 72 - 77;;;;
2329;DISPONIBLE;07 - 19 - 33 - 34 - 52 - 68 - 72 - 77 - 81 - 90;19 - 37 - 54 - 55 - 61 - 66 - 79 - 84 - 88 - 89;;;;
2330;DISPONIBLE;01 - 24 - 42 - 55 - 58 - 59 - 71 - 84 - 86 - 89;20 - 28 - 36 - 37 - 46 - 57 - 61 - 63 - 74 - 81;;;;
2331;DISPONIBLE;08 - 11 - 25 - 36 - 38 - 64 - 72 - 79 - 85 - 87;08 - 09 - 10 - 12 - 13 - 19 - 32 - 71 - 72 - 75;;;;
2332;DISPONIBLE;07 - 09 - 21 - 24 - 32 - 41 - 45 - 69 - 78 - 82;13 - 15 - 27 - 31 - 36 - 37 - 49 - 66 - 79 - 84;;;;
2333;DISPONIBLE;07 - 19 - 25 - 33 - 48 - 56 - 66 - 74 - 86 - 88;13 - 23 - 43 - 55 - 64 - 71 - 77 - 82 - 83 - 84;;;;
2334;DISPONIBLE;06 - 09 - 20 - 25 - 46 - 65 - 66 - 69 - 77 - 79;09 - 16 - 17 - 42 - 47 - 49 - 62 - 72 - 86 - 90;;;;
2335;DISPONIBLE;12 - 15 - 17 - 21 - 33 - 48 - 55 - 64 - 74 - 87;20 - 30 - 43 - 46 - 54 - 55 - 64 - 74 - 77 - 87;;;;
2336;DISPONIBLE;13 - 19 - 21 - 30 - 39 - 48 - 53 - 82 - 85 - 87;02 - 06 - 13 - 15 - 29 - 30 - 48 - 49 - 57 - 59;;;;
2337;DISPONIBLE;11 - 16 - 20 - 28 - 30 - 32 - 53 - 55 - 57 - 74;12 - 13 - 19 - 24 - 27 - 39 - 67 - 69 - 73 - 82;;;;
2338;DISPONIBLE;15 - 20 - 25 - 26 - 30 - 39 - 41 - 58 - 84 - 85;15 - 21 - 23 - 24 - 37 - 42 - 51 - 53 - 60 - 72;;;;
2339;DISPONIBLE;07 - 12 - 27 - 32 - 42 - 49 - 51 - 52 - 65 - 70;07 - 11 - 37 - 44 - 47 - 56 - 58 - 67 - 80 - 81;;;;
2340;DISPONIBLE;03 - 23 - 28 - 48 - 55 - 58 - 60 - 62 - 78 - 84;13 - 18 - 24 - 36 - 42 - 48 - 54 - 65 - 74 - 85;;;;
2341;DISPONIBLE;14 - 32 - 34 - 36 - 37 - 44 - 56 - 59 - 75 - 76;09 - 22 - 26 - 39 - 41 - 44 - 46 - 57 - 71 - 72;;;;
2342;DISPONIBLE;15 - 17 - 26 - 27 - 47 - 58 - 61 - 74 - 88 - 89;02 - 04 - 28 - 36 - 37 - 38 - 39 - 68 - 71 - 89;;;;
2343;DISPONIBLE;09 - 22 - 26 - 28 - 41 - 42 - 51 - 64 - 73 - 83;01 - 06 - 17 - 25 - 36 - 46 - 53 - 61 - 75 - 80;;;;
2344;DISPONIBLE;12 - 31 - 38 - 43 - 48 - 50 - 52 - 73 - 82 - 85;05 - 10 - 14 - 20 - 34 - 50 - 76 - 79 - 84 - 85;;;;
2345;DISPONIBLE;04 - 14 - 20 - 22 - 36 - 41 - 55 - 67 - 82 - 90;07 - 08 - 10 - 11 - 19 - 25 - 47 - 49 - 75 - 89;;;;
2346;DISPONIBLE;10 - 13 - 15 - 17 - 30 - 42 - 46 - 54 - 70 - 85;14 - 24 - 28 - 31 - 39 - 41 - 49 - 51 - 65 - 84;;;;
2347;DISPONIBLE;05 - 17 - 21 - 28 - 34 - 42 - 46 - 49 - 52 - 61;04 - 18 - 24 - 25 - 46 - 53 - 56 - 62 - 68 - 70;;;;
2348;DISPONIBLE;09 - 13 - 34 - 37 - 49 - 54 - 69 - 71 - 80 - 83;04 - 05 - 07 - 25 - 33 - 38 - 41 - 49 - 60 - 82;;;;
2349;DISPONIBLE;03 - 12 - 25 - 26 - 29 - 60 - 69 - 70 - 87 - 90;09 - 16 - 38 - 46 - 47 - 48 - 50 - 61 - 76 - 78;;;;
2350;DISPONIBLE;01 - 25 - 29 - 41 - 43 - 46 - 56 - 61 - 70 - 74;02 - 24 - 30 - 48 - 63 - 66 - 75 - 81 - 87 - 88;;;;
2351;DISPONIBLE;10 - 12 - 26 - 57 - 62 - 67 - 73 - 81 - 84 - 86;03 - 19 - 29 - 33 - 35 - 51 - 53 - 64 - 68 - 81;;;;
2352;DISPONIBLE;05 - 26 - 27 - 31 - 38 - 44 - 51 - 60 - 80 - 90;08 - 13 - 34 - 40 - 43 - 48 - 59 - 72 - 79 - 90;;;;
2353;DISPONIBLE;02 - 20 - 24 - 29 - 31 - 38 - 62 - 68 - 71 - 89;03 - 15 - 30 - 39 - 41 - 63 - 71 - 82 - 84 - 86;;;;
2354;DISPONIBLE;01 - 19 - 25 - 29 - 45 - 46 - 62 - 75 - 83 - 88;04 - 40 - 53 - 55 - 65 - 67 - 73 - 76 - 83 - 85;;;;
2355;DISPONIBLE;22 - 38 - 42 - 45 - 49 - 56 - 63 - 76 - 83 - 84;04 - 07 - 12 - 22 - 29 - 32 - 37 - 40 - 56 - 68;;;;
2356;DISPONIBLE;02 - 05 - 11 - 46 - 48 - 49 - 52 - 58 - 62 - 86;17 - 29 - 34 - 47 - 60 - 74 - 78 - 80 - 85 - 88;;;;
2357;DISPONIBLE;08 - 16 - 27 - 29 - 32 - 49 - 76 - 79 - 81 - 85;15 - 17 - 24 - 30 - 32 - 63 - 72 - 80 - 82 - 90;;;;
2358;DISPONIBLE;03 - 10 - 26 - 29 - 41 - 60 - 75 - 77 - 88 - 89;09 - 19 - 21 - 34 - 42 - 54 - 59 - 73 - 78 - 81;;;;
2359;DISPONIBLE;04 - 09 - 11 - 41 - 42 - 48 - 65 - 71 - 85 - 89;02 - 15 - 25 - 26 - 30 - 40 - 41 - 65 - 71 - 82;;;;
2360;DISPONIBLE;08 - 11 - 19 - 31 - 51 - 63 - 64 - 67 - 82 - 85;01 - 13 - 18 - 19 - 25 - 44 - 45 - 49 - 56 - 62;;;;
2361;DISPONIBLE;11 - 22 - 25 - 32 - 46 - 49 - 54 - 55 - 78 - 81;04 - 14 - 29 - 35 - 37 - 53 - 74 - 78 - 85 - 87;;;;
2362;DISPONIBLE;05 - 06 - 17 - 24 - 27 - 47 - 50 - 52 - 69 - 79;03 - 11 - 24 - 29 - 38 - 63 - 67 - 68 - 73 - 75;;;;
2363;DISPONIBLE;07 - 26 - 32 - 51 - 63 - 69 - 81 - 83 - 84 - 86;01 - 14 - 43 - 48 - 63 - 69 - 82 - 86 - 87 - 89;;;;
2364;DISPONIBLE;01 - 17 - 22 - 30 - 50 - 54 - 61 - 68 - 74 - 83;12 - 19 - 30 - 32 - 34 - 35 - 42 - 50 - 51 - 89;;;;
2365;DISPONIBLE;01 - 05 - 15 - 33 - 34 - 49 - 53 - 54 - 69 - 84;07 - 08 - 09 - 11 - 17 - 19 - 20 - 41 - 46 - 56;;;;
2366;DISPONIBLE;13 - 22 - 24 - 46 - 59 - 67 - 69 - 76 - 77 - 86;23 - 28 - 41 - 57 - 66 - 68 - 79 - 80 - 81 - 85;;;;
2367;DISPONIBLE;22 - 29 - 32 - 36 - 46 - 49 - 72 - 77 - 84 - 86;08 - 10 - 26 - 30 - 48 - 61 - 70 - 74 - 77 - 86;;;;
2368;DISPONIBLE;15 - 16 - 20 - 22 - 37 - 38 - 61 - 69 - 84 - 86;05 - 10 - 11 - 14 - 15 - 21 - 35 - 54 - 64 - 65;;;;
2369;DISPONIBLE;04 - 31 - 33 - 41 - 42 - 46 - 60 - 61 - 81 - 82;04 - 09 - 21 - 33 - 39 - 57 - 63 - 75 - 83 - 86;;;;
2370;DISPONIBLE;24 - 28 - 39 - 50 - 53 - 55 - 64 - 70 - 81 - 88;09 - 15 - 17 - 26 - 40 - 54 - 68 - 75 - 76 - 82;;;;
2371;DISPONIBLE;08 - 20 - 33 - 38 - 40 - 52 - 62 - 77 - 79 - 87;06 - 08 - 16 - 30 - 43 - 50 - 56 - 61 - 64 - 75;;;;
2372;DISPONIBLE;12 - 16 - 21 - 30 - 34 - 53 - 54 - 67 - 80 - 88;06 - 15 - 18 - 23 - 30 - 60 - 67 - 76 - 77 - 86;;;;
2373;DISPONIBLE;05 - 07 - 13 - 18 - 43 - 47 - 60 - 63 - 81 - 83;04 - 13 - 15 - 25 - 34 - 47 - 55 - 64 - 75 - 85;;;;
2374;DISPONIBLE;02 - 15 - 16 - 17 - 25 - 47 - 50 - 59 - 61 - 63;01 - 08 - 11 - 27 - 29 - 35 - 58 - 68 - 88 - 90;;;;
2375;DISPONIBLE;11 - 18 - 34 - 48 - 53 - 55 - 60 - 65 - 79 - 85;07 - 13 - 15 - 17 - 22 - 39 - 43 - 66 - 71 - 79;;;;
2376;DISPONIBLE;06 - 12 - 20 - 45 - 54 - 55 - 75 - 76 - 77 - 89;02 - 08 - 10 - 12 - 27 - 45 - 58 - 76 - 79 - 81;;;;
2377;DISPONIBLE;01 - 05 - 29 - 30 - 66 - 71 - 82 - 86 - 87 - 89;10 - 14 - 24 - 43 - 47 - 58 - 59 - 63 - 78 - 90;;;;
2378;DISPONIBLE;09 - 21 - 27 - 31 - 36 - 39 - 40 - 45 - 59 - 73;02 - 11 - 13 - 18 - 31 - 54 - 65 - 68 - 79 - 90;;;;
2379;DISPONIBLE;10 - 14 - 15 - 20 - 22 - 30 - 45 - 65 - 82 - 88;02 - 10 - 24 - 36 - 42 - 45 - 47 - 48 - 73 - 88;;;;
2380;DISPONIBLE;09 - 11 - 19 - 45 - 53 - 61 - 72 - 74 - 75 - 82;04 - 18 - 19 - 27 - 28 - 47 - 57 - 68 - 73 - 88;;;;
2381;DISPONIBLE;12 - 26 - 33 - 35 - 43 - 47 - 62 - 64 - 65 - 70;03 - 04 - 32 - 41 - 43 - 47 - 54 - 56 - 79 - 81;;;;
2382;DISPONIBLE;02 - 41 - 43 - 44 - 48 - 54 - 61 - 64 - 76 - 83;14 - 15 - 16 - 18 - 26 - 27 - 43 - 47 - 73 - 77;;;;
2383;DISPONIBLE;03 - 06 - 11 - 22 - 40 - 62 - 71 - 81 - 89 - 90;04 - 07 - 09 - 17 - 21 - 39 - 40 - 51 - 57 - 68;;;;
2384;DISPONIBLE;02 - 29 - 33 - 39 - 41 - 59 - 67 - 79 - 81 - 85;01 - 02 - 05 - 10 - 14 - 22 - 37 - 49 - 57 - 83;;;;
2385;DISPONIBLE;16 - 17 - 18 - 24 - 27 - 31 - 49 - 54 - 57 - 72;16 - 21 - 44 - 46 - 54 - 65 - 78 - 83 - 84 - 89;;;;
2386;DISPONIBLE;03 - 06 - 18 - 27 - 38 - 44 - 49 - 62 - 68 - 80;26 - 42 - 44 - 49 - 62 - 74 - 76 - 80 - 86 - 89;;;;
2387;DISPONIBLE;03 - 14 - 28 - 30 - 34 - 38 - 43 - 45 - 54 - 86;03 - 11 - 12 - 25 - 44 - 56 - 64 - 72 - 77 - 79;;;;
2388;DISPONIBLE;02 - 11 - 14 - 30 - 48 - 54 - 64 - 79 - 84 - 85;08 - 09 - 31 - 38 - 45 - 58 - 62 - 63 - 76 - 77;;;;
2389;DISPONIBLE;01 - 02 - 19 - 21 - 23 - 24 - 63 - 65 - 72 - 77;14 - 37 - 41 - 44 - 49 - 54 - 61 - 62 - 63 - 69;;;;
2390;DISPONIBLE;12 - 20 - 26 - 34 - 47 - 48 - 53 - 54 - 57 - 79;06 - 07 - 08 - 09 - 20 - 22 - 47 - 52 - 69 - 72;;;;
2391;DISPONIBLE;16 - 20 - 22 - 32 - 46 - 49 - 59 - 67 - 70 - 81;18 - 33 - 42 - 55 - 62 - 63 - 73 - 74 - 80 - 85;;;;
2392;DISPONIBLE;18 - 28 - 40 - 43 - 44 - 48 - 52 - 72 - 73 - 87;07 - 23 - 37 - 46 - 47 - 62 - 69 - 77 - 79 - 86;;;;
2393;DISPONIBLE;02 - 04 - 10 - 15 - 16 - 27 - 32 - 33 - 78 - 82;11 - 32 - 34 - 60 - 61 - 71 - 80 - 81 - 86 - 90;;;;
2394;DISPONIBLE;04 - 06 - 09 - 13 - 14 - 24 - 32 - 43 - 58 - 87;01 - 11 - 13 - 39 - 50 - 76 - 78 - 79 - 82 - 84;;;;
2395;DISPONIBLE;10 - 12 - 14 - 19 - 20 - 21 - 34 - 37 - 52 - 76;12 - 19 - 23 - 40 - 44 - 51 - 56 - 64 - 80 - 81;;;;
2396;DISPONIBLE;13 - 19 - 28 - 29 - 34 - 60 - 63 - 70 - 86 - 89;03 - 24 - 29 - 31 - 34 - 36 - 40 - 57 - 70 - 77;;;;
2397;DISPONIBLE;01 - 06 - 07 - 15 - 20 - 38 - 40 - 49 - 75 - 80;03 - 30 - 33 - 37 - 42 - 46 - 54 - 60 - 64 - 87;;;;
2398;DISPONIBLE;06 - 15 - 18 - 24 - 27 - 38 - 49 - 72 - 77 - 79;05 - 10 - 16 - 28 - 35 - 37 - 43 - 51 - 57 - 76;;;;
2399;DISPONIBLE;01 - 06 - 07 - 27 - 30 - 31 - 32 - 37 - 55 - 90;01 - 38 - 41 - 66 - 67 - 71 - 75 - 78 - 86 - 90;;;;
2400;DISPONIBLE;08 - 11 - 38 - 42 - 44 - 45 - 48 - 50 - 52 - 57;14 - 15 - 20 - 35 - 47 - 48 - 69 - 75 - 78 - 83;;;;
2401;DISPONIBLE;12 - 35 - 42 - 43 - 44 - 57 - 75 - 76 - 88 - 90;02 - 03 - 05 - 07 - 20 - 51 - 53 - 55 - 70 - 85;;;;
2402;DISPONIBLE;09 - 11 - 12 - 14 - 30 - 35 - 47 - 60 - 76 - 87;02 - 08 - 09 - 10 - 20 - 24 - 52 - 53 - 65 - 79;;;;
2403;DISPONIBLE;10 - 16 - 22 - 41 - 58 - 64 - 70 - 71 - 80 - 90;15 - 28 - 32 - 33 - 34 - 36 - 45 - 61 - 68 - 73;;;;
2404;DISPONIBLE;13 - 20 - 28 - 30 - 36 - 39 - 41 - 42 - 47 - 65;02 - 08 - 19 - 25 - 34 - 37 - 38 - 40 - 42 - 45;;;;
2405;DISPONIBLE;01 - 15 - 38 - 57 - 61 - 64 - 68 - 81 - 83 - 88;01 - 10 - 15 - 16 - 32 - 39 - 40 - 42 - 43 - 58;;;;
2406;DISPONIBLE;09 - 16 - 22 - 31 - 39 - 55 - 64 - 71 - 78 - 83;01 - 04 - 24 - 31 - 62 - 70 - 72 - 78 - 83 - 89;;;;
2407;DISPONIBLE;17 - 19 - 24 - 27 - 33 - 62 - 67 - 68 - 81 - 89;07 - 14 - 17 - 21 - 50 - 55 - 57 - 84 - 87 - 88;;;;
2408;DISPONIBLE;01 - 24 - 27 - 32 - 35 - 57 - 62 - 80 - 87 - 90;02 - 04 - 20 - 38 - 43 - 49 - 55 - 58 - 67 - 79;;;;
2409;DISPONIBLE;10 - 18 - 34 - 36 - 45 - 47 - 49 - 53 - 60 - 62;06 - 18 - 34 - 35 - 39 - 60 - 62 - 65 - 72 - 74;;;;
2410;DISPONIBLE;10 - 17 - 22 - 29 - 53 - 56 - 77 - 78 - 83 - 87;06 - 37 - 44 - 52 - 64 - 65 - 74 - 78 - 88 - 89;;;;
2411;DISPONIBLE;04 - 07 - 27 - 35 - 42 - 45 - 47 - 56 - 64 - 73;07 - 34 - 35 - 42 - 53 - 55 - 62 - 80 - 85 - 89;;;;
2412;DISPONIBLE;10 - 13 - 32 - 38 - 41 - 53 - 54 - 65 - 71 - 79;05 - 09 - 23 - 31 - 35 - 36 - 44 - 57 - 70 - 84;;;;
2413;DISPONIBLE;28 - 43 - 45 - 46 - 52 - 59 - 65 - 69 - 70 - 90;17 - 27 - 31 - 33 - 37 - 54 - 57 - 63 - 76 - 84;;;;
2414;DISPONIBLE;05 - 13 - 22 - 27 - 52 - 61 - 68 - 72 - 75 - 87;30 - 47 - 53 - 57 - 59 - 64 - 70 - 78 - 85 - 90;;;;
2415;DISPONIBLE;09 - 11 - 23 - 30 - 38 - 44 - 61 - 66 - 73 - 84;20 - 24 - 30 - 37 - 44 - 49 - 58 - 63 - 77 - 85;;;;
2416;DISPONIBLE;08 - 16 - 19 - 28 - 45 - 52 - 60 - 61 - 66 - 85;02 - 16 - 25 - 36 - 37 - 66 - 69 - 70 - 73 - 80;;;;
2417;DISPONIBLE;11 - 17 - 18 - 31 - 61 - 67 - 74 - 76 - 82 - 83;03 - 14 - 15 - 26 - 33 - 43 - 51 - 52 - 77 - 85;;;;
2418;DISPONIBLE;03 - 05 - 23 - 34 - 54 - 57 - 70 - 71 - 81 - 87;10 - 21 - 35 - 47 - 53 - 65 - 66 - 68 - 76 - 82;;;;
2419;DISPONIBLE;05 - 21 - 22 - 32 - 39 - 49 - 52 - 65 - 70 - 79;09 - 24 - 27 - 39 - 54 - 55 - 64 - 66 - 70 - 89;;;;
2420;DISPONIBLE;08 - 15 - 25 - 26 - 37 - 38 - 50 - 60 - 62 - 88;09 - 12 - 17 - 38 - 60 - 66 - 70 - 88 - 89 - 90;;;;
2421;DISPONIBLE;01 - 15 - 16 - 24 - 37 - 42 - 48 - 75 - 81 - 88;16 - 33 - 53 - 67 - 72 - 75 - 78 - 82 - 83 - 84;;;;
2422;DISPONIBLE;14 - 24 - 26 - 44 - 53 - 55 - 56 - 70 - 86 - 87;08 - 16 - 36 - 43 - 48 - 52 - 62 - 73 - 79 - 83;;;;
2423;DISPONIBLE;02 - 06 - 33 - 40 - 42 - 43 - 48 - 67 - 77 - 79;21 - 24 - 40 - 45 - 46 - 47 - 64 - 66 - 76 - 88;;;;
2424;DISPONIBLE;11 - 17 - 25 - 30 - 34 - 47 - 49 - 57 - 60 - 79;02 - 06 - 15 - 17 - 25 - 31 - 65 - 71 - 76 - 88;;;;
2425;DISPONIBLE;11 - 15 - 26 - 35 - 43 - 54 - 61 - 65 - 72 - 81;02 - 04 - 13 - 21 - 32 - 56 - 63 - 68 - 78 - 87;;;;
2426;DISPONIBLE;14 - 18 - 21 - 28 - 31 - 50 - 59 - 60 - 61 - 68;03 - 22 - 31 - 42 - 46 - 48 - 56 - 58 - 64 - 82;;;;
2427;DISPONIBLE;15 - 22 - 25 - 30 - 31 - 37 - 54 - 61 - 76 - 84;02 - 05 - 29 - 30 - 36 - 37 - 39 - 65 - 81 - 86;;;;
2428;DISPONIBLE;14 - 22 - 23 - 24 - 25 - 27 - 40 - 70 - 80 - 87;23 - 35 - 45 - 46 - 52 - 61 - 63 - 65 - 68 - 86;;;;
2429;DISPONIBLE;09 - 14 - 23 - 33 - 45 - 56 - 69 - 73 - 76 - 77;01 - 03 - 24 - 27 - 55 - 64 - 75 - 77 - 83 - 87;;;;
2430;DISPONIBLE;04 - 06 - 15 - 19 - 24 - 27 - 33 - 34 - 35 - 80;04 - 06 - 09 - 13 - 16 - 36 - 54 - 70 - 88 - 90;;;;
2431;DISPONIBLE;01 - 07 - 21 - 26 - 45 - 57 - 69 - 78 - 83 - 86;01 - 02 - 28 - 29 - 32 - 41 - 47 - 59 - 73 - 89;;;;
2432;DISPONIBLE;05 - 09 - 15 - 31 - 35 - 45 - 58 - 65 - 72 - 78;04 - 14 - 16 - 29 - 32 - 34 - 38 - 42 - 49 - 79;;;;
2433;DISPONIBLE;02 - 27 - 46 - 47 - 48 - 55 - 57 - 61 - 69 - 84;05 - 09 - 11 - 22 - 36 - 47 - 59 - 67 - 72 - 73;;;;
2434;DISPONIBLE;05 - 09 - 13 - 14 - 41 - 46 - 57 - 60 - 71 - 80;16 - 27 - 51 - 57 - 59 - 62 - 67 - 71 - 75 - 80;;;;
2435;DISPONIBLE;08 - 34 - 37 - 49 - 63 - 70 - 71 - 73 - 77 - 88;02 - 11 - 19 - 23 - 28 - 36 - 44 - 63 - 66 - 85;;;;
2436;DISPONIBLE;20 - 21 - 25 - 38 - 40 - 47 - 54 - 61 - 64 - 90;03 - 20 - 36 - 37 - 38 - 40 - 42 - 51 - 70 - 71;;;;
2437;DISPONIBLE;13 - 18 - 28 - 39 - 44 - 49 - 68 - 69 - 75 - 86;01 - 02 - 05 - 09 - 11 - 18 - 27 - 29 - 69 - 70;;;;
2438;DISPONIBLE;09 - 10 - 14 - 30 - 51 - 52 - 73 - 74 - 86 - 90;05 - 06 - 07 - 11 - 21 - 32 - 42 - 48 - 87 - 88;;;;
2439;DISPONIBLE;07 - 12 - 32 - 41 - 49 - 53 - 57 - 88 - 89 - 90;06 - 17 - 21 - 33 - 57 - 69 - 78 - 85 - 88 - 89;;;;
2440;DISPONIBLE;14 - 18 - 21 - 25 - 32 - 33 - 64 - 73 - 84 - 88;07 - 11 - 32 - 51 - 52 - 62 - 63 - 73 - 86 - 89;;;;
2441;DISPONIBLE;01 - 07 - 19 - 34 - 35 - 50 - 55 - 60 - 75 - 77;01 - 03 - 14 - 15 - 31 - 44 - 64 - 66 - 80 - 85;;;;
2442;DISPONIBLE;15 - 27 - 39 - 45 - 46 - 60 - 64 - 70 - 78 - 87;23 - 26 - 27 - 32 - 35 - 51 - 53 - 63 - 67 - 73;;;;
2443;DISPONIBLE;12 - 13 - 18 - 46 - 51 - 66 - 70 - 79 - 80 - 87;19 - 28 - 31 - 56 - 58 - 63 - 78 - 85 - 86 - 87;;;;
2444;DISPONIBLE;15 - 25 - 29 - 46 - 59 - 60 - 66 - 86 - 88 - 90;07 - 35 - 36 - 52 - 65 - 72 - 74 - 82 - 85 - 89;;;;
2445;DISPONIBLE;22 - 28 - 33 - 37 - 44 - 63 - 70 - 76 - 84 - 90;17 - 24 - 30 - 48 - 53 - 58 - 59 - 62 - 66 - 68;;;;
2446;DISPONIBLE;01 - 04 - 15 - 37 - 42 - 59 - 61 - 79 - 86 - 89;13 - 17 - 21 - 42 - 53 - 54 - 55 - 60 - 66 - 89;;;;
2447;DISPONIBLE;01 - 07 - 08 - 21 - 41 - 53 - 75 - 80 - 81 - 85;06 - 07 - 10 - 17 - 31 - 39 - 46 - 49 - 63 - 88;;;;
2448;DISPONIBLE;12 - 19 - 27 - 36 - 40 - 45 - 49 - 59 - 75 - 78;04 - 05 - 07 - 45 - 53 - 54 - 64 - 72 - 79 - 86;;;;
2449;DISPONIBLE;15 - 22 - 28 - 29 - 30 - 37 - 50 - 60 - 63 - 66;02 - 11 - 14 - 18 - 29 - 46 - 51 - 52 - 82 - 86;;;;
2450;DISPONIBLE;13 - 18 - 23 - 24 - 26 - 29 - 39 - 60 - 81 - 85;05 - 07 - 10 - 48 - 57 - 67 - 70 - 73 - 81 - 90;;;;
2451;DISPONIBLE;09 - 12 - 18 - 19 - 26 - 32 - 35 - 37 - 48 - 68;07 - 12 - 53 - 54 - 64 - 66 - 71 - 77 - 78 - 85;;;;
2452;DISPONIBLE;04 - 08 - 11 - 45 - 63 - 66 - 72 - 76 - 88 - 90;03 - 11 - 13 - 45 - 62 - 73 - 75 - 77 - 87 - 89;;;;
2453;DISPONIBLE;14 - 16 - 31 - 37 - 54 - 63 - 68 - 73 - 85 - 89;04 - 06 - 15 - 28 - 30 - 47 - 52 - 54 - 65 - 90;;;;
